"Id","Currency","Amount","Category","Sub-Category","Date","Expense(Transfer Out)","Income(Transfer In)","Note","Periodic","Project","Payee/Payer","uid","Time"
"2981","INR","82","Food","Vegetable","20180826","Cash","","Sabji Banana Milk","","","","9265196226a341d9a9ffe25fac172b68","809"
"2987","INR","25","Food","Refreshment","20180827","Paytm","","Juice","","","","38722ee60b604e4b954cf2a310684382","2137"
"2986","INR","106","Food","Vegetable","20180827","Cash","","Sabji Banana Milk paneer","","","","f20059acb11d48a192b0984fc736e971","2137"
"2985","INR","1000","Transfer","General Transfer","20180827","City Credit Card","Paytm","","","","","fa4037464737451c8a99266827c6ab50","845"
"2989","INR","192","Living","Various","20180828","AmazonPay","","Lakme peach and milk","","","","1d57f24e56da487d98bd5a9f47725257","2146"
"2988","INR","115","Food","Dinner","20180828","Cash","","Juice dosa","","","","6315ba85ea964cddb2619b6b2ac0b44c","2145"
"2993","INR","179","Food","Refreshment","20180829","Paytm","","Frozen Bottle","","","","95934b084ef04ca0a98c9d4a4972e5ee","1752"
"2992","INR","25","Food","Refreshment","20180829","Paytm","","Juice","","","","6089790a003247d3a38cf3ed4a5eeef2","1942"
"2991","INR","141","Food","Vegetable","20180829","Cash","","Egg sabji Milk cheese","","","","2e029b41942141b8a1d6298c0d7dcedb","1942"
"2990","INR","300","Car/Bike","Petrol","20180829","Cash","","@15638KM 83.60₹/lt xtra","","","","1528bad0636e40eabd8a3d9302848863","1942"
"2995","INR","90","Food","Refreshment","20180830","Paytm","","Juice","","","","98e4cf1bdaba42fcbd888f8e4c00d8a6","2130"
"2994","INR","41","Food","Vegetable","20180830","Cash","","Sabji Banana Milk","","","","56abd30b30cb45e4a28dd84f0678bcb0","2129"
"2997","INR","2670","Social","Birthday","20180831","City Credit Card","","Birthday Party","","","","3f48228fdcff45b2a66bb2a955eb6a1f","36"
"2996","INR","61","Food","Vegetable","20180831","Cash","","Sabji Milk","","","","e9627298395d47699d5adb5ca8b720cb","36"
"3000","INR","105","Food","Dinner","20180901","Cash","","Juice dosa","","","","7596dc40c3fa41dbbd405621518bd510","2035"
"2999","INR","100","Entertainment","Recharge","20180901","Paytm","","TataSky","","","","4962d054592d4004b987882d8c4219c9","1613"
"2998","INR","31","Food","Vegetable","20180901","Cash","","Sabji Milk","","","","5484a8cea52e46e98d0ffde0a234ba04","1613"
"3004","INR","100","Entertainment","Recharge","20180902","Paytm","","TataSkyHome","","","","eb1b424469224f8c9567f1e5fa1df345","2051"
"3003","INR","70","Food","Refreshment","20180902","Paytm","","Juice","","","","f8cf99ec1a394a6cbc3d428ee4e2fd72","2024"
"3008","INR","25","Food","Refreshment","20180903","Paytm","","Juice","","","","ffae4fb2543443b48ccda5a6fe34ec8e","1026"
"3007","INR","61","Food","Vegetable","20180903","Cash","","Sabji Banana Milk","","","","23131510e89e410d83ae3656143b6e05","1026"
"3006","INR","629","Online Shoping","Various","20180903","City Credit Card","","Borosil Lunch Box","","","Amazon","07176e73d72d4af68f7feb275e6980e0","1444"
"3005","INR","5000","Investment","Funds","20180903","SBI bank","","Sbi Financial and Banking Direct Growth @","","","","4c9af9668342471d95ce3c3872783cbe","1405"
"3010","INR","80","Food","Dinner","20180904","Paytm","","Dosa","","","","a65b9d2477784430b970d337701d2b88","2009"
"3009","INR","70","Food","Dinner","20180904","Cash","","Dinner","","","","db0bd0007caa449bbb698db0bf65f391","2009"
"3013","INR","21","Food","Milk-Product","20180905","Cash","","Milk","","","","2bd2cd153d9f4b7887e467907dc7cb57","2216"
"3012","INR","80","Food","Dinner","20180905","Paytm","","Dosa","","","","48602537be1c4bc3ab2c74a11616f6b0","2216"
"3011","INR","224","Food","Lunch","20180905","Paytm","","Zomato Potful","","","","b0266da813124ac791c0905d04b1b398","2009"
"3017","INR","1000","Transfer","General Transfer","20180906","City Credit Card","Paytm","","","","","0974209fb2c64a1f979c4d05df6c3178","2153"
"3016","INR","25","Food","Refreshment","20180906","Paytm","","Juice","","","","18729d8f2b184b8c9e16dcbc298545cc","2150"
"3015","INR","80","Living","Water","20180906","Cash","","Bisleri","","","","50f1294da9834a738d92f2befb097a30","2125"
"3014","INR","80","Car/Bike","Maintenance","20180906","Cash","","Puncture","","","","8d696c8e4a7645029fbebf0118b782c1","2125"
"3019","INR","150","Social","Gifts","20180907","Paytm","","Chocolate","","","","9f96f58b1b684f608c8d99daac003647","1218"
"3018","INR","400","Car/Bike","Petrol","20180907","Cash","","@15798 KM 87.60₹/lt Shell","","","","08a88322d42f4053908e7260d3828af6","1218"
"3024","INR","106","Food","Milk-Product","20180908","Cash","","Sabji Milk Paneer","","","","379a31e1c6c147858c307a7c096544bd","2143"
"3023","INR","100","Food","Refreshment","20180908","Paytm","","Juice Samosa","","","","61747cab1a6e441a9cd602beb058aff6","2143"
"3022","INR","169","Education","Books","20180908","City Credit Card","","Kindle","","","Amazon","d895d2dd71e64a31996a059e6605605a","1635"
"3021","INR","9500","Living","Rent","20180908","Cash","","For August","","","","b95e48f438f34070a1479ac5a23f9228","1634"
"3020","INR","45","Food","Refreshment","20180908","Paytm","","Tea office","","","","c905295e7f9d4e18838c59fb055cec8e","1049"
"3029","INR","667","Social","Wedding","20180909","SBI bank","","Jeevansathi","","","","761ee125a3754018b4e0d323fc7ed1fb","2013"
"3028","INR","100","Social","Social Activities","20180909","Cash","","Ganesh Chaturthi","","","","ced7173a967f44d8ab101a73a2fdf0a2","1914"
"3027","INR","40","Food","Refreshment","20180909","Cash","","Juice","","","","d491048468af41858cb032fa40128ef7","1525"
"3026","INR","81","Food","Milk-Product","20180909","Cash","","Sabji Milk Egg","","","","a0fb55af0d4c4874874e25b8af1f8b3f","1525"
"3025","INR","150","Living","Various","20180909","Cash","","Maintenance Fan","","","","66a43bc5ae624121ad73fa8a0826b11e","1524"
"3033","INR","25","Food","Refreshment","20180910","Paytm","","Juice","","","","dd4dd6f0e2b84ea899fbfb17cb8d2b5c","2324"
"3032","INR","40","Food","Vegetable","20180910","Cash","","Sabji Banana Milk","","","","8f2461c5ccbc4b278e7dbf4dcdef6009","2324"
"3031","INR","100","Entertainment","Recharge","20180910","Paytm","","TataSky","","","","45086bee266f4071bd183458a2e17013","1750"
"3030","INR","135","Food","Refreshment","20180910","Paytm","","Juice","","","","63184202c6584f67b9f02d526b46a5ab","927"
"3042","INR","209","Food","Refreshment","20180911","Paytm","","Bill For August","","","","28102b5e8f1442988ddf60546f4cdbd5","819"
"3036","INR","175","Food","Dinner","20180911","CITI bank","","Rasganga","","","","28fbdb386acc4ecf86d8668cab4fac27","1942"
"3035","INR","15910","Income","Repayment","20180911","","SBI bank","Refund of 2017-18 ITR","","","","7ca558109f354f62b981f9af14decf5f","1632"
"3034","INR","4130","Income","Repayment","20180911","","SBI bank","By hardik For 14-08-18 ticket 1200 will get as cash back","","","","497911cebc024cc1b3585c7b02d5152e","1256"
"3041","INR","51","Food","Refreshment","20180912","Paytm","","Juice","","","","62d9a39c44a24174960a3aa6a6e83054","2309"
"3040","INR","100","Living","Cutting","20180912","Paytm","","Cutting","","","","2a64b04527a045ef95c2a2d639e472f1","2309"
"3039","INR","4688","Lend Money","Lending Money","20180912","City Credit Card","","To Devendra From Citibank to Flight return in 15% of the fare. Paid on 29 Sep Google Pay","","","","f76decaa7ff743b8a1552f2840d473f9","1939"
"3038","INR","56","Food","Vegetable","20180912","Cash","","Sabji Banana Milk","","","","b1e52e217c9d4adcbf98e4034b4eaa9d","1753"
"3037","INR","19000","Education","Tutoring Fee","20180912","SBI bank","","For Himanshu Nahata Professional Academy","","","","e78fb6d8b5e24a5dbc16e82fb031730d","1753"
"3046","INR","72","Food","Dinner","20180913","Paytm","","Magi Butter Cheese","","","","bf605217aac045b189778d425a0259e2","2131"
"3045","INR","200","Living","Various","20180913","Cash","","Faucet Pipe 1mtr","","","","dafa3275e5954739a346ff1666880445","1902"
"3044","INR","1000","Transfer","General Transfer","20180913","City Credit Card","Paytm","To Paytm","","","","137c112f094c4f9c82874b013c72d69b","1427"
"3043","INR","100","Food","Lunch","20180913","Paytm","","EatFit Zomato","","","","1e9c3cbcc1124b91ba302aca4199ac07","1425"
"3050","INR","25","Food","Refreshment","20180914","Paytm","","Juice","","","","e24d590972dc40ac9f0c4e49fdafa604","2043"
"3049","INR","50","Food","Milk-Product","20180914","Cash","","Sabji Banana Milk","","","","fdf9be7902bf4ebdb0f3fa61b96d36c8","2043"
"3048","INR","30","Food","Refreshment","20180914","Cash","","Coconut water","","","","f5ffb8c5a19f4227b93a5b9b9ca8dc97","2043"
"3047","INR","354","Personal 3C","Various","20180914","City Credit Card","","Shri Tirupati Ji Darshan","","","","7937f85f4fae4ca4ab7abba6785c1c94","614"
"3057","INR","837","Online Shoping","Pants","20180915","SBI bank","","Roadster","","","Myntra","9d447962e7194ec3aebf546d3ced9050","1335"
"3056","INR","105","Food","Dinner","20180915","Paytm","","Juice dosa","","","","145841bcb97a4958aff847d44651e347","2125"
"3055","INR","159","Entertainment","Recharge","20180915","Paytm","","Papa Phone","","","","6056b1e411d24ef2b86525f0639f4b67","1705"
"3054","INR","81","Food","Milk-Product","20180915","Cash","","Sabji Banana Milk","","","","6d953ee32e12440f94ab07dd88dd21f0","1232"
"3053","INR","449","Food","Lunch","20180915","AmazonPay","","Pizza","","","","f4e5ca360b2c4631b1ae64e359ce0cde","1145"
"3052","INR","749","Entertainment","Internet","20180915","AmazonPay","","Act For September 100 cashback","","","","a34495b8984b4d07a5841ae46a126f31","1107"
"3051","INR","1500","Transfer","General Transfer","20180915","City Credit Card","AmazonPay","","","","","885275b967e74b41b47f2ee044c84794","1103"
"3060","INR","249","Food","Kichen","20180916","City Credit Card","","Aluminium Foil with 250 cash back","","","","eaae9ec7d93d4561843ff5574f22eeb0","1358"
"3059","INR","50","Food","Refreshment","20180916","Paytm","","Juice","","","","ab12e01b324244fa8ab95dc8a03b268b","1337"
"3058","INR","180","Food","Lunch","20180916","Cash","","Udupi","","","","5de9f902c3734d68a606cdfceb01204e","1336"
"3064","INR","31","Food","Milk-Product","20180917","Cash","","Sabji Banana Milk","","","","5e1c20a9817a4c14b085899e71de76b4","2230"
"3063","INR","114","Food","Lunch","20180917","Paytm","","Zomato","","","","69f3c5bb270e4e269f5c88fa4e213c72","2230"
"3062","INR","1145","Living","Clothes and Wearing","20180917","SBI bank","","Shirts and Pants","","","","20574f7988064963bc85a1f944230be6","1219"
"3061","INR","225","Living","Various","20180917","Paytm","","Copper Bottle 425 with 200 cashback","","","","bfab6820e115437c9e3ba2cf591f9b86","1131"
"3066","INR","70","Food","Refreshment","20180918","Paytm","","Juice","","","","0e2f64b5059242fbbf29f9207efa6bfb","1811"
"3065","INR","110","Food","Dinner","20180918","Cash","","Agrawal  Samosa","","","","94187606b25f437aad5200806effcdea","1811"
"3069","INR","100","Food","Refreshment","20180919","Paytm","","Juice","","","","5715c38e78cf40138b0f092d3adf4fc4","548"
"3068","INR","31","Food","Milk-Product","20180919","Cash","","Sabji Banana Milk","","","","d17f79d4d43443069210c8a227a6ea17","920"
"3067","INR","100","Entertainment","Recharge","20180919","Paytm","","TataSkyHome","","","","15514711b2b04c4b9fc03abbb99cab2f","919"
"3073","INR","105","Food","Dinner","20180920","Paytm","","Juice dosa","","","","d879dabcab544f5083a325fe5cbabf7a","2022"
"3072","INR","2029","Online Shoping","Accessories","20180920","City Credit Card","","Sony XB55AP Cashback 507","","","","d41742602817407bb0635a905fed91dd","1957"
"3071","INR","5000","Lend Money","Lending Money","20180920","SBI bank","","To Manish","","","","fff05319a11446adb7366f21c404dd04","1809"
"3070","INR","50","Food","Refreshment","20180920","Paytm","","Juice","","","","f7111dbf2ed44e4583cda97167cb00d8","1400"
"3080","INR","557","Income","Repayment","20180921","","Paytm","Return Back","","","Paytm","c617e2022bd34e239ddd442b8992bf1c","2019"
"3079","INR","25","Food","Refreshment","20180921","Paytm","","Juice","","","","88225bc9d5134115923a10a5b279deab","2018"
"3078","INR","225","Food","Refreshment","20180921","Paytm","","Momos","","","","1024f79adac943b0a705d144b27889d3","1931"
"3077","INR","105","Food","Milk-Product","20180921","Paytm","","Cheese Paneer","","","","9cc614c09aca4e0c8b997181b86d7bf1","1249"
"3076","INR","60","Food","Vegetable","20180921","Cash","","Sabji Milk","","","","2ef107e921744fe5b376852d9bd03429","1249"
"3075","INR","400","Car/Bike","Petrol","20180921","Paytm","","@15978 KM 95.60₹/lt  V Shell","","","","5c1523c500494ea48a8ff025e4d4c377","1143"
"3074","INR","1000","Transfer","General Transfer","20180921","City Credit Card","Paytm","","","","","a7e494c0cc4446b68e231612c1831d5f","752"
"3083","INR","50","Food","Refreshment","20180922","Paytm","","Juice","","","","a8dc107872b04f11bc9569653d3edfc0","1116"
"3082","INR","46","Food","Milk-Product","20180922","Cash","","Sabji Milk","","","","15084c25725743f68ba8257b0c1e1a7b","1116"
"3081","INR","80","Car/Bike","Maintenance","20180922","Cash","","Puncture","","","","99dfcf37f576419e9c0351bb103a1a8b","1116"
"3084","INR","165","Food","Lunch","20180923","Paytm","","Lunch","","","","972236b33ed0474ea0fd19a8291daccb","1652"
"3087","INR","35","Food","Refreshment","20180924","Paytm","","Juice","","","","d209197a49044ed7b4c2d616435ffc6e","2003"
"3086","INR","71","Food","Vegetable","20180924","Cash","","Veg Milk","","","","1715f81753c44c6da5554bbe9159dadc","2002"
"3085","INR","1175","Income","Repayment","20180924","","City Credit Card","Hardik Cashback into Citi Credit","","","Citi Credit","c2444b5a8afd43a0847c14140e817218","1531"
"3090","INR","400","Living","Furniture","20180925","Paytm","","Study table","","","Amazon","5bdf4cb8d521482e9eacc347fce8b4e6","2110"
"3089","INR","35","Food","Refreshment","20180925","Paytm","","Juice","","","","2eded9864c90481aa964f2f42c170532","2110"
"3088","INR","1886","Online Shoping","Shirt","20180925","City Credit Card","","Shirts","","","","4973273f719140209765be907532ed96","1015"
"3093","INR","1000","Transfer","General Transfer","20180926","City Credit Card","Paytm","","","","","0dc24dbd77074bd599a0b2653fc16f2f","1930"
"3092","INR","61","Food","Milk-Product","20180926","Paytm","","Sabji Milk","","","","5ecc65f8d80a4a5ba4c951d953c58ce8","1910"
"3091","INR","225","Food","Fruit","20180926","Paytm","","Pista","","","","34f721327c9641ae9d0ef516bc002f10","1552"
"3101","INR","1335","Social","Wedding","20180927","City Credit Card","","Shadi.com","","","","8964119391eb4447ae52638e2fa9b86f","2359"
"3100","INR","100","Entertainment","Recharge","20180927","Paytm","","TataSky","","","","85b2ade6df494a68991c793d6faf8439","2102"
"3099","INR","255","Living","Various","20180927","Paytm","","Shops","","","","740f91ab6e874c7897daeba5d77b0c45","2101"
"3098","INR","467","Living","Clothes and Wearing","20180927","City Credit Card","","Capri","","","","aa3f66f3820442d697a7a8512c106694","2101"
"3097","INR","854","Living","Various","20180927","City Credit Card","","Groceries from Amazon Mustard Dal Rice","","","","67c65116ad774417bc57fc277c99fc4d","2041"
"3096","INR","80","Living","Water","20180927","Paytm","","Bisleri","","","","4b20937ae25244ddadb0f9195e9c527e","1127"
"3095","INR","51","Food","Vegetable","20180927","Cash","","Sabji Milk","","","","d8e8a6e3a2c74956a2f87ad13ee9f313","949"
"3094","INR","75","Food","Milk-Product","20180927","Paytm","","Paneer","","","","d6b8dd3266a04b0ca86da324c3b6ed77","949"
"3109","INR","50","Food","Refreshment","20180928","Paytm","","Juice","","","","ed9aed29ac644fa38f42f9455c1d8bf0","1513"
"3105","INR","35","Food","Refreshment","20180928","Paytm","","Juice","","","","23145dba24da48e2a66f90ea7407f775","2001"
"3104","INR","35","Living","Kitchen","20180928","Paytm","","Clothes","","","","5d911959fb3a4a79af29a5f942884317","2001"
"3103","INR","101","Food","Vegetable","20180928","Cash","","Sabji Milk Egg","","","","bdf61cd931fe448e937da5bab8fc2d5d","1232"
"3102","INR","60","Food","Refreshment","20180928","Paytm","","Juice","","","","9b7c4bc308a64ff4a6dc61955fd8bb79","27"
"3106","INR","4688","Income","Repayment","20180929","","SBI bank","Through Google play For flight on 12 Sep","","","","f61f7e2bf1324bfd8d8571920630dd55","1627"
"3108","INR","171","Food","Refreshment","20180930","Paytm","","Juice Magi","","","","9f515c20e2394154819fc2fae697634f","1456"
"3107","INR","400","Entertainment","Recharge","20180930","City Credit Card","","TataSkyHome 80 Cashback","","","","6631967880fa462eb396c959cc268451","1226"
"3113","INR","100","Food","Refreshment","20181001","Paytm","","Juice","","","","934992f54dc6480f9262898153188227","905"
"3110","INR","71","Food","Vegetable","20181001","Cash","","Sabji Milk Egg","","","","c2e9473b7bba4b85bd1e3a267bd8be12","2032"
"3122","INR","70","Food","Refreshment","20181002","Paytm","","Juice","","","","73a1e99d090a4380b1368be85655df6c","1959"
"3121","INR","5510","Transportation","Airplane","20181002","City Credit Card","","Flight to and from Indore cash back 1200 Cashback on 14 Nov 2018","","","","8bed8680741e4b5ebe770a272bcb780c","1935"
"3120","INR","1219","Online Shoping","Bag","20181002","City Credit Card","","Fir Jaden","","","Amazon","10e4047eabc04a14bb91c60ab8ba1cbb","1837"
"3119","INR","100","Food","Vegetable","20181002","Cash","","Sabji Cheese Paneer","","","","ab625cc07e5242789054839b9c2c1971","1732"
"3118","INR","350","Food","Cook","20181002","Cash","","Cook Aunty for 27-30 Sep","","","","df58ca006ff444aa9ab14f428976690e","1731"
"3117","INR","1000","Transfer","General Transfer","20181002","City Credit Card","Paytm","","","","","07c26fa1c4b54f56935204f394dfe612","1247"
"3116","INR","300","Car/Bike","Petrol","20181002","Paytm","","@16186 KM 84.60₹/lt","","","","3353f9a7368f44a2bf4beed81780736b","1245"
"3115","INR","566","Living","Various","20181002","CITI bank","","yogamat，rice ，bowl","","","","9190e33f60ca4fffb7da1d7ce18bea7b","1245"
"3114","INR","279","Living","Clothes and Wearing","20181002","Cash","","Footwear Bata","","","","74434dbd536348d5befe4b326c9728e0","1245"
"3112","INR","25000","Transfer","General Transfer","20181002","CITI bank","City Credit Card","Bill Payment For September","","","","48f182031f5045f184359a4cc7f2515d","613"
"3111","INR","488","Online Shoping","Various","20181002","City Credit Card","","Milton 500 ml","","","","57ab63e1eb6e461e844602427e8aa38b","608"
"3129","INR","35","Food","Refreshment","20181003","Paytm","","Juice","","","","ae7588ebb07d4e17814a00439f415184","2208"
"3128","INR","500","Transfer","General Transfer","20181003","City Credit Card","Paytm","","","","","163992dbe64c4e33a9b5837d05018ea4","2208"
"3127","INR","500","Transfer","General Transfer","20181003","SBI bank","Paytm","","","","","3976b53847684382bfe490512ad6723f","2207"
"3126","INR","840","Transportation","High Speed Rail","20181003","SBI bank","","Nagpur to Lalitpur","","","","fd8ded1c1a50467c9f9dab854ddc5026","2206"
"3125","INR","2940","Transportation","Airplane","20181003","SBI bank","","Indore to Bangalore","","","","4fadc7bf5ac0464ca6f5aeae31f8d160","2201"
"3124","INR","3264","Transportation","Airplane","20181003","City Credit Card","","From Bangalore to Nagpur","","","","e95daf5ebf7e4308bd00d5ed9593786b","2158"
"3123","INR","76","Food","Vegetable","20181003","Cash","","Sabji Milk Egg Coconut","","","","ef87b95dfa8b495a99a7a7f003966221","2158"
"3134","INR","280","Transportation","Bus","20181004","Cash","","To KIAS","","","","dcd64617c8b54e58a04d1a78cf9b43ec","2233"
"3133","INR","35","Food","Refreshment","20181004","Paytm","","Juice","","","","e6bcc49cfa5642dda00efc7b7c8ffb6d","2233"
"3132","INR","82","Food","Milk-Product","20181004","Paytm","","Sabji Cheese","","","","980346f640d04920b601f27cecacd51e","918"
"3131","INR","21","Food","Milk-Product","20181004","Cash","","Milk Coconut","","","","9e08d356b77a420e98739f073eace304","918"
"3130","INR","100","Others","Incidental Expenses","20181004","Cash","","Lost","","","","7e9d76d960d74d79a22e6c7451177aba","917"
"3140","INR","645","Food","Dinner","20181005","Paytm","","Dominoz","","","","9738568aab9740108f7d11601dc8047b","2113"
"3139","INR","170","Food","Sweets","20181005","Cash","","Prashad","","","","e4a8ff9786764733a4782422686cf3d9","2111"
"3138","INR","200","Social","Social Activities","20181005","Cash","","Himanshu","","","","8d2142e114004af7ba09427c84e0eaf9","2111"
"3137","INR","250","Car/Bike","Petrol","20181005","Paytm","","To Mahakaleshwar","","","","2d970e47d5554fccabe9febc1e84929b","2111"
"3136","INR","100","Transportation","Taxi","20181005","Cash","","From Airport to Gauri Nagar","","","","b1e6a496af954b5993666560d869faee","2111"
"3135","INR","350","Social","Social Activities","20181005","Cash","","Sweets","","","","9410e786033f40f5a12ead958d14462c","209"
"3143","INR","260","Transportation","Bus","20181006","Cash","","AIRport bus to DepoHsr","","","","b31d345a98f649cb9f7383680a7142e7","946"
"3142","INR","150","Transportation","Taxi","20181006","Cash","","To Indore Airport","","","","766ba59473274f85aa83112d2d21f0c8","2231"
"3141","INR","415","Food","Refreshment","20181006","SBI bank","","McD","","","","1bbe0ac8b24d4e83ac34dc9d1749674c","2143"
"3146","INR","100","Entertainment","Recharge","20181007","Paytm","","TataSky","","","","78f66ac91639437fabdcee9f52c5cd4a","2337"
"3145","INR","225","Food","Dinner","20181007","Paytm","","Rasganga and juice","","","","e66fe01ec04a401eb30a135df04e58c2","2326"
"3144","INR","165","Food","Lunch","20181007","Paytm","","Paneer Manchurian","","","","aef263c9c0ca41188dfbab65411bb469","1501"
"3149","INR","50","Food","Vegetable","20181008","Cash","","Sabji Milk","","","","c74d9a82106d4c4aaa63735fe3ab316e","2201"
"3148","INR","35","Food","Refreshment","20181008","SBI bank","","Juice","","","","1fd0aacc16ac4f01976e02a9583c497e","2201"
"3147","INR","5000","Income","Repayment","20181008","","SBI bank","By Manish Giving in Sep","","","","fbb7a7376a55462f9758caf1d076ff16","945"
"3260","INR","7375","Lend Money","Lending Money","20181009","CITI bank","","By Debit Card For Flight Cashback 1200 Will be credited","","","","8547a97ff4a54fabb64ed0dfa80460a9","1034"
"3151","INR","2204","Online Shoping","Accessories","20181009","SBI bank","","Speaker Google Home Mini","","","Flipkart","fa389ba865964681abe8156c7a79bd80","2341"
"3150","INR","97","Food","Vegetable","20181009","Paytm","","Dinner Juice","","","","87540f34f72a4ad089c7ef9468f12ecc","2240"
"3261","INR","6200","Income","Repayment","20181010","","SBI bank","For Flight on 9 Oct By Meenal from Citi Debit","","","","45d1904dc2ef4e78b34a1041a0b676b4","1034"
"3159","INR","350","Food","Kichen","20181010","Cash","","Flour Aashirvad","","","","dcfd75784bd9467f9d51e80c77fb0213","751"
"3157","INR","1000","Transfer","General Transfer","20181010","City Credit Card","SBI bank","","","","","0f9c9c7471a747dc8cce0da9c99631bb","2157"
"3156","INR","2428","Online Shoping","Various","20181010","SBI bank","","From Amazon sandle Towel pista almond","","","","70f3b856b68641499d619f46768f0024","2121"
"3155","INR","21","Food","Vegetable","20181010","Cash","","Milk","","","","de386b592e91433fb6a6e60ea8842136","2119"
"3154","INR","80","Living","Water","20181010","Cash","","Water","","","","7724bfe035274f4ba9bf6dfe177eb92c","2119"
"3153","INR","60","Food","Vegetable","20181010","Paytm","","Sabji","","","","ccf707cfc3684796b82a1552376ff5ed","2119"
"3152","INR","10000","Living","Rent","20181010","Cash","","For October","","","","2e904e3fc12c4652bcbfc3265ad4d62c","2119"
"3161","INR","41","Food","Milk-Product","20181011","Cash","","Sabji Milk","","","","4e2d05a7e46c4b0cb31fd9930e501eb8","2231"
"3160","INR","8235","Online Shoping","Various","20181011","SBI bank","","Microwave， Borosil ，Pillow and Towel","","","Flipkart","a8379391a08842ce9fbef3c529525741","1425"
"3168","INR","105","Food","Refreshment","20181012","Paytm","","Refreshment","","","","816d58b5fce34bd2a8d024daed363c14","2249"
"3167","INR","700","Living","Various","20181012","Cash","","Beans","","","","c1b17571ddc142cc9479b41959d8419b","2131"
"3166","INR","560","Online Shoping","Various","20181012","SBI bank","","Led Philips T","","","Amazon","d0c15a12eb6b434b9483244efb8ad7fb","1230"
"3165","INR","61","Food","Vegetable","20181012","Cash","","Sabji Milk","","","","02116e19fa184ea691263ce98e7ce59f","1211"
"3164","INR","500","Car/Bike","Petrol","20181012","Paytm","","@16312KM 85.60₹/lt","","","","d39aa333225a4a72aac131afb1389855","1205"
"3163","INR","940","Transportation","High Speed Rail","20181012","SBI bank","","Nagpur to Lalitpur Samta","","","","a47a6b5f64134ed89e4dabe78f1ef9ed","557"
"3173","INR","35","Food","Refreshment","20181013","Paytm","","Juice","","","","4685c63c569549bfbdd661d61e944ba7","1842"
"3172","INR","100","Entertainment","Recharge","20181013","Paytm","","TataSky","","","","056ee4b0c7ec431182502638e14779fb","1842"
"3171","INR","71","Food","Vegetable","20181013","Cash","","Sabji","","","","2e883ee551dd469dbfd1c50170e8f436","924"
"3170","INR","281","Food","Milk-Product","20181013","Paytm","","cheese Paneer sabji","","","","dae9fc69e1564f50856e877d561838d2","924"
"3169","INR","1000","Transfer","General Transfer","20181013","City Credit Card","Paytm","","","","","4321da9282ff4a27a124010e77fbb89f","806"
"3162","INR","699","Online Shoping","Various","20181013","City Credit Card","","Towel","","","Amazon","14eeefd413f3429c9cff676287021891","1847"
"3178","INR","422","Online Shoping","Various","20181014","City Credit Card","","Swiss Towel","","","Flipkart","116374aedf184df7887928c34727d340","2348"
"3177","INR","399","Online Shoping","Various","20181014","SBI bank","","Power Bank","","","Flipkart","b7097315d00d4dccbcc1afb3670b5cb4","2128"
"3176","INR","321","Food","Various","20181014","Paytm","","Bournvita","","","","dbe20b9d12a7437c82e4f15bff25e824","2018"
"3175","INR","66","Food","Vegetable","20181014","Cash","","Sabji Milk","","","","da647be9f4d4496c900da6e6385f9946","2006"
"3174","INR","150","Food","Lunch","20181014","Cash","","Uber eat from Kolkata rolls never order from this","","","","588ac28363264ba9a89d3097399259b9","1243"
"3180","INR","749","Entertainment","Internet","20181015","City Credit Card","","Act For Oct","","","","06bbdb7aaaf447a0ba7a5f0ec26712ff","2209"
"3179","INR","100","Food","Refreshment","20181015","Paytm","","Juice","","","","c1f8a92e987c472098f11ea0ab070ea7","2019"
"3182","INR","55","Food","Refreshment","20181016","Paytm","","Juice","","","","4d51281062124b73a5774dc5c035f7d9","2146"
"3181","INR","141","Food","Milk-Product","20181016","Paytm","","Sabji Cheese Paneer","","","","0e66c8b277e44e47bf8dd7392600ae3f","2114"
"3186","INR","100","Food","Refreshment","20181017","Paytm","","Tea office","","","","764f23712d364018b218afc5217591c6","1958"
"3185","INR","1000","Transfer","General Transfer","20181017","City Credit Card","Paytm","","","","","87df0089144e415d8caf864288a9d6bf","1640"
"3184","INR","61","Food","Milk-Product","20181017","Cash","","Sabji Milk","","","","a01cd494623b4c889bcb278bdf6fda18","1131"
"3183","INR","349","Entertainment","Recharge","20181017","SBI bank","","Phone","","","","80cfc3c4b6404bc8ae08fcb95713b23e","1131"
"3188","INR","17441","Transfer","General Transfer","20181018","CITI bank","City Credit Card","Bill For Credit Card","","","","5ee4ae50c93844a79ddbbc596ecbf7d6","940"
"3187","INR","649","Online Shoping","Accessories","20181018","City Credit Card","","Keyboard","","","Amazon","c545ffc1d94143638974e57d3581ac7e","837"
"3192","INR","95","Food","Refreshment","20181019","Paytm","","Juice","","","","ac4dbc62580243359a82f226a4201f92","1924"
"3191","INR","163","Food","Vegetable","20181019","Paytm","","Sabji Cheese Paneer","","","","7658fb1cb4b2477a88d2769cd9c4e066","1924"
"3190","INR","532","Transfer","General Transfer","20181019","City Credit Card","Paytm","","","","","6347ef1377e54910b1db346c6a2123e3","644"
"3189","INR","1032","Online Shoping","Pants","20181019","Cash","","Pant and Cashew","","","","7fa7d654eec84c0e89fccb4729308209","644"
"3196","INR","50","Food","Refreshment","20181020","Paytm","","Juice","","","","84a4af1681f24e5c89c0990cd510e643","1207"
"3195","INR","608","Food","Dinner","20181020","Paytm","","Pizza","","","","de4a8cc058ed47159cac8922eb595f1d","1913"
